name,frequency
incommodo,4
insistisse,4
interessante,4
interno,4
intervenção,4
intima,4
irei,4
iremos,4
itaguahy,4
jogando,4
jogar,4
jurar,4
lances,4
lembrava,4
lentamente,4
lepra,4
levala,4
levantou,4
levarlhe,4
liberdade,4
lindo,4
linha,4
longo,4
longos,4
maestro,4
malicia,4
mano,4
marcha,4
marte,4
materias,4
medida,4
metaphora,4
mettia,4
molestias,4
moraes,4
morria,4
mouro,4
movimentos,4
naquelles,4
nascer,4
naturaes,4
nego,4
notar,4
obedeci,4
officios,4
oito,4
onze,4
ordenado,4
ordens,4
orelhas,4
orgulho,4
outrosim,4
paga,4
pancada,4
parenta,4
parou,4
pasmado,4
passear,4
pedido,4
pedirlhe,4
pegoume,4
pensasse,4
pente,4
pequenino,4
peraltas,4
perdese,4
pergunto,4
perigo,4
persuasão,4
pescoço,4
phenomeno,4
piston,4
podemos,4
ponta,4
poria,4
porquanto,4
possiveis,4
poucas,4
poude,4
pratica,4
precisava,4
presilhas,4
proprias,4
proxima,4
pupillas,4
pódese,4
quantos,4
rapida,4
rapido,4
rasos,4
razões,4
realidade,4
recado,4
recebe,4
recebeu,4
recordação,4
recuar,4
recusa,4
reflectia,4
reitor,4
religiosos,4
relê,4
reminiscencias,4
remorso,4
repentina,4
repetiu,4
resistencia,4
respondeume,4
respostas,4
retorquiu,4
retratos,4
roemos,4
rumor,4
saias,4
saimos,4
saíam,4
secreta,4
segredinhos,4
semelhança,4
sentimentos,4
sereno,4
servia,4
serviço,4
serviços,4
sinhásinha,4
sirius,4
somno,4
sorriso,4
sujeito,4
superlativos,4
supponha,4
tanta,4
tantas,4
tantos,4
taquara,4
tecto,4
teimasse,4
teimava,4
tela,4
terror,4
tirasse,4
tirou,4
tocar,4
tornava,4
trabalhar,4
trepadas,4
trez,4
trinta,4
tristes,4
trouxe,4
ultimas,4
unicamente,4
vaga,4
vagar,4
vagas,4
vago,4
valeu,4
vantagem,4
varia,4
varias,4
vejo,4
vendo,4
venho,4
verdadeiras,4
vestia,4
vira,4
viveu,4
vocês,4
abanava,3
abanou,3
abatido,3
aborrecer,3
aborrecida,3
abraçoume,3
abria,3
absolvição,3
acabado,3
acabando,3
acceitar,3
acceitou,3
accordei,3
acharia,3
acheio,3
acontecia,3
acontecimentos,3
acostumado,3
acudir,3
adagio,3
adivinhando,3
admira,3
adolescente,3
adolescentes,3
adverti,3
affectuosas,3
agarreime,3
aguas,3
alcançar,3
alegres,3
allopathia,3
almoçar,3
amada,3
amanheceu,3
amarellas,3
amarissimo,3
ambição,3
ancioso,3
ando,3
anecdota,3
anteriores,3
antonio,3
apertando,3
apertou,3
apertoume,3
apontando,3
apostolos,3
apparecia,3
apparencia,3
approvação,3
aquellas,3
archanjo,3
armazem,3
arrependimento,3
ashaverus,3
atordoado,3
atou,3
atrevidas,3
atropello,3
attenta,3
attento,3
aventura,3
aventuras,3
baixinho,3
banal,3
barbonos,3
bastoume,3
bater,3
beber,3
bello,3
bellos,3
berço,3
bilhetes,3
boceta,3
bonitos,3
botas,3
branco,3
brancos,3
brincar,3
brincava,3
bulha,3
busquei,3
busto,3
cabeças,3
cabia,3
calados,3
calculo,3
calouse,3
campanhas,3
cantar,3
cantico,3
capitolina,3
capitulos,3
caracter,3
cargo,3
caricias,3
carne,3
carnes,3
casados,3
causas,3
caíam,3
celebre,3
celebres,3
central,3
centro,3
cerrava,3
certos,3
chamado,3
chamavame,3
chave,3
chegam,3
chegara,3
chego,3
chegue,3
chegámos,3
cheios,3
chinellas,3
chora,3
chorei,3
choro,3
chovia,3
chuva,3
cigana,3
cincoenta,3
cintura,3
circumstancia,3
coberto,3
coitado,3
colera,3
come,3
commovido,3
companheira,3
compor,3
comprar,3
concluir,3
concluo,3
confiança,3
confidencia,3
confuso,3
consegui,3
contarei,3
contasse,3
conteilhe,3
contoume,3
contraria,3
conversando,3
conversava,3
conversações,3
convidar,3
copia,3
coqueiro,3
corações,3
correspondente,3
cosido,3
costura,3
creação,3
credor,3
cria,3
criado,3
cruel,3
cuides,3
cujo,3
culpadas,3
cunhadinha,3
curiosa,3
curou,3
curto,3
curtos,3
custou,3
cães,3
córos,3
dada,3
dalo,3
davame,3
debuxo,3
dedo,3
definitiva,3
deitado,3
deixavam,3
deixeime,3
demanda,3
desejos,3
desenho,3
desfazer,3
despedidas,3
despedime,3
despeito,3
desprezo,3
desses,3
destinada,3
devedor,3
devesse,3
devota,3
dezeseis,3
digam,3
digase,3
digno,3
dimensões,3
dinheiros,3
direcção,3
direitos,3
dirão,3
disfarçar,3
disposição,3
disposto,3
disseram,3
dizela,3
doeume,3
dominava,3
dormi,3
doulhe,3
droga,3
duvidar,3
duzia,3
dême,3
effectivo,3
embarcar,3
emenda,3
emendar,3
emendou,3
emprego,3
empreguei,3
enferma,3
enfermeira,3
enfiado,3
enfiados,3
enfiou,3
enganar,3
engano,3
enorme,3
entendeu,3
entrado,3
entrando,3
entraram,3
enxuguei,3
escapou,3
escriptor,3
escriptorio,3
esculptor,3
escuras,3
escutava,3
espantada,3
espanto,3
esperasse,3
espiar,3
espiava,3
esquina,3
essencia,3
estariam,3
estará,3
esterlinas,3
estremecer,3
estrepito,3
estylo,3
estás,3
eternidade,3
eterno,3
evidentemente,3
evocava,3
exageração,3
excellente,3
excellentissima,3
exclusivamente,3
exemplar,3
explicasse,3
explico,3
expressões,3
exquisita,3
externo,3
extranho,3
extraordinariamente,3
extraordinario,3
faceis,3
facto,3
fada,3
falará,3
falo,3
faltava,3
familiares,3
familias,3
fariam,3
faziame,3
fechando,3
fechei,3
fechou,3
feia,3
feios,3
feitas,3
feitos,3
felo,3
fezlhe,3
feznos,3
ficára,3
fixa,3
fizemos,3
fizme,3
fluido,3
fogo,3
formam,3
fortaleza,3
fortes,3
franca,3
fugisse,3
fugiu,3
fuime,3
fundos,3
fòro,3
fórma,3
ganhase,3
garganta,3
genero,3
geral,3
golpe,3
gravata,3
graves,3
gravissimo,3
grosso,3
grossos,3
guardei,3
havelo,3
haverá,3
haviam,3
hesitar,3
hesitação,3
historias,3
honra,3
honras,3
hostia,3
humana,3
humanas,3
iago,3
imita,3
impaciente,3
imprimilo,3
impulsos,3
inclinação,3
inclineime,3
inglez,3
injuria,3
innocente,3
inquieto,3
inscripção,3
interromper,3
interrompida,3
interveiu,3
inuteis,3
investidura,3
iriamos,3
irmã,3
irmão,3
jogo,3
juizo,3
jurava,3
jurei,3
juremos,3
justo,3
ladeira,3
lampião,3
lapa,3
