name,frequency
exterminado,3
extraordinaria,3
fallaremos,3
fallavam,3
fallei,3
fallolhe,3
fama,3
fastio,3
fatal,3
fazerlhe,3
façamos,3
fechar,3
festas,3
feuillet,3
ficam,3
fiel,3
figuras,3
finas,3
finezas,3
fino,3
firmeza,3
fitando,3
folheava,3
francamente,3
fraque,3
fructos,3
fuga,3
futuros,3
fé,3
galhardo,3
galope,3
garbo,3
genero,3
genio,3
gentileza,3
geraes,3
geralmente,3
golpes,3
gorda,3
gracejo,3
grampos,3
gravata,3
gravidade,3
gritar,3
grossa,3
grosso,3
guarda,3
guardachuva,3
guardadas,3
guardado,3
guardar,3
guasca,3
hamlet,3
haveria,3
haverá,3
hesitou,3
historias,3
honesta,3
hospedaria,3
hospede,3
humido,3
idéas,3
ignorar,3
imagina,3
imaginava,3
immediatamente,3
impagavel,3
impeto,3
implacavel,3
importuno,3
impressões,3
inclinação,3
inconsciente,3
incredulo,3
indignação,3
indiscreto,3
inesperada,3
inimigo,3
inquieta,3
inquietos,3
interrompeuo,3
intervallos,3
interveiu,3
intimos,3
itaborahy,3
joven,3
jovial,3
juiz,3
juntas,3
jura,3
labios,3
lagrima,3
lagrymas,3
lancha,3
larga,3
lavrador,3
leito,3
lembrar,3
leque,3
levalo,3
levantandose,3
levantar,3
lho,3
libello,3
liquidar,3
lodo,3
logrou,3
loucura,3
lucros,3
lugar,3
luva,3
lê,3
lêra,3
madrinha,3
madrugada,3
magestade,3
mandado,3
mandalo,3
manga,3
martyrio,3
março,3
matto,3
mau,3
medida,3
membro,3
memorias,3
menores,3
mentir,3
mercadores,3
merecimento,3
metade,3
mettidos,3
minucias,3
minudencias,3
mira,3
mirar,3
miseria,3
moderno,3
moleques,3
montanha,3
mora,3
mordeu,3
morrem,3
morria,3
mostrando,3
mudou,3
murmurava,3
máos,3
móra,3
nacional,3
namorado,3
namorados,3
namoro,3
nanan,3
naufrago,3
negava,3
nego,3
negros,3
nestes,3
noivas,3
nomeações,3
notese,3
noção,3
noções,3
nuno,3
obedecendo,3
obedecer,3
observou,3
occulto,3
odio,3
offereceu,3
ondas,3
ordenou,3
orgulho,3
orçamentos,3
ouça,3
pagava,3
pagem,3
paizagem,3
palacete,3
palpite,3
pan,3
parando,3
paraná,3
paravam,3
pareceres,3
pareceume,3
pares,3
paris,3
passára,3
pasta,3
paula,3
pecuniaria,3
pedaços,3
pedindolhe,3
pegar,3
pendente,3
pensei,3
perdia,3
perdiase,3
perdida,3
perfeição,3
perolas,3
perversidade,3
perverso,3
pezar,3
phosphoro,3
pique,3
placidos,3
plantas,3
podes,3
poesia,3
poetas,3
politicas,3
polo,3
pontinha,3
porcellana,3
portinhola,3
porto,3
possue,3
postos,3
pouca,3
prazo,3
precisos,3
presa,3
presentes,3
presença,3
procurando,3
procurava,3
proferiu,3
profunda,3
prompto,3
propriamente,3
prosa,3
publica,3
puder,3
pulando,3
quarta,3
quartafeira,3
queixos,3
queriam,3
quieta,3
quinhentos,3
quéda,3
quê,3
rapidos,3
recebelo,3
receberam,3
recebia,3
reclusão,3
recolher,3
recommendou,3
recompunha,3
recorda,3
recordando,3
recusou,3
reflectiu,3
reflexionou,3
reino,3
relampejavam,3
releu,3
remedio,3
repetido,3
repetir,3
repouso,3
reservada,3
respostas,3
resumo,3
reter,3
reteve,3
retirouse,3
reunião,3
ricos,3
rigorosamente,3
riqueza,3
risonha,3
rosa,3
roupa,3
sabbado,3
sacrificio,3
saelhe,3
saguão,3
sahi,3
sahiram,3
saintclair,3
saio,3
salto,3
satisfeita,3
seguros,3
seio,3
semestre,3
sendo,3
sentar,3
serie,3
servido,3
servir,3
sessão,3
sobresalto,3
sobretudo,3
sobrinho,3
soleira,3
solitaria,3
soltalo,3
sombras,3
sonha,3
sonhava,3
sophá,3
substancia,3
succedeu,3
suppoz,3
surdamente,3
suspirava,3
tabefe,3
tamanho,3
tardou,3
telo,3
templo,3
tentações,3
ternura,3
terreno,3
terrivel,3
testemunha,3
tomaram,3
tornam,3
total,3
trabalhava,3
tratava,3
trazelo,3
tristeza,3
turco,3
unidade,3
unidos,3
universo,3
união,3
util,3
vadio,3
vaga,3
vagar,3
vagas,3
vaidades,3
vaidoso,3
valiam,3
varios,3
varsovia,3
veias,3
velas,3
verdes,3
vermelha,3
vermelhos,3
vestida,3
vestirse,3
veu,3
viase,3
viaselhe,3
vidro,3
vigario,3
vil,3
vinda,3
vinhos,3
violencia,3
violenta,3
violentamente,3
visinhos,3
visitar,3
viste,3
vivo,3
voltara,3
vulgares,3
vultos,3
zangas,3
áquella,3
abaixou,2
abalo,2
abanava,2
abateu,2
aborrecidos,2
abraçou,2
abrila,2
abriuse,2
abstemte,2
absurda,2
acabara,2
acabaria,2
acabavam,2
acabo,2
academia,2
acanhada,2
acanhamento,2
acceitar,2
acceitasse,2
acceito,2
acclamação,2
accorda,2
accordado,2
accordo,2
aceitava,2
acertar,2
acertou,2
achada,2
acham,2
acharei,2
acharse,2
achas,2
achavalhe,2
achavase,2
achoua,2
achouas,2
achouse,2
acodem,2
acolá,2
acompanhala,2
acompanhalo,2
acompanhouos,2
aconteceu,2
acordara,2
acostumada,2
acostumarse,2
acredite,2
acudir,2
adeantar,2
adequado,2
adequados,2
adivinhada,2
adivinhava,2
adjectivos,2
admirar,2
adora,2
adorame,2
adorava,2
adormeceu,2
adornos,2
adoro,2
adversa,2
advertir,2
advocacia,2
affagos,2
affecto,2
affeito,2
affirmações,2
afflictiva,2
afflicção,2
affligiu,2
afrouxando,2
aggrave,2
agitouse,2
agradecia,2
agradecialhe,2
agradecimento,2
agradecimentos,2
aguardando,2
aguardou,2
ajoelhada,2
ajoelhe,2
album,2
alcançado,2
alea,2
alferes,2
algarismo,2
algarismos,2
algibeiras,2
alguém,2
alheia,2
aliás,2
allemães,2
allumia,2
almanack,2
altos,2
alves,2
alvitre,2
amante,2
amaram,2
amarello,2
ambições,2
ameaça,2
amizades,2
amorosamente,2
amorosas,2
amp,2
analogas,2
ande,2
andára,2
anedoctas,2
animado,2
annuncios,2
antehontem,2
antevespera,2
antevia,2
antigamente,2
apeiome,2
apertado,2
apesar,2
apoiando,2
apoio,2
apparece,2
appareciam,2
apparelhos,2
applaudiu,2
apreciando,2
apreciar,2
apreço,2
apto,2
apurar,2
apuro,2
aragem,2
aranha,2
architecto,2
arcos,2
aroma,2
arrancaram,2
arrancouo,2
arranjo,2
arranjos,2
arranjou,2
arrastou,2
arredalo,2
arregalados,2
arrepender,2
arrependiase,2
arrependimento,2
arrepios,2
articular,2
asco,2
aspero,2
assassinato,2
asseio,2
assignou,2
assistia,2
assomou,2
assustada,2
astro,2
atacar,2
atadas,2
atado,2
atasse,2
atmosphera,2
atoa,2
atordoalo,2
atrapalhadamente,2
atravessar,2
atrevimentos,2
attender,2
attentando,2
attenuar,2
attenuou,2
attitude,2
attonitos,2
aventurou,2
avêsso,2
balanço,2
banal,2
bandeja,2
banhos,2
banquete,2
banquetes,2
barba,2
barulhos,2
bastam,2
bastaram,2
bastou,2
bategas,2
batialhe,2
beber,2
beira,2
belleza,2
bemmas,2
benevolo,2
bernardo,2
bichos,2
bicos,2
blasphemia,2
blasphemias,2
boato,2
bocados,2
boccas,2
bombas,2
bomfim,2
boneco,2
botão,2
braceiro,2
bradar,2
brancos,2
brandura,2
brazil,2
breves,2
brevidade,2
brigar,2
brinde,2
bronze,2
bronzes,2
bruços,2
busca,2
buscalos,2
cabedal,2
cabeças,2
cabisbaixo,2
cacete,2
caco,2
cadeia,2
cahidas,2
cahindo,2
caladas,2
calar,2
calcanhares,2
calculo,2
caleças,2
calou,2
calundús,2
calva,2
calvo,2
calçou,2
camarote,2
caminhou,2
campanha,2
cancella,2
candidatura,2
cano,2
canoa,2
canoas,2
cantava,2
cantora,2
cançaço,2
cançou,2
capa,2
capazes,2
captalo,2
caracter,2
caretas,2
carrasco,2
carregado,2
carros,2
carteira,2
casaca,2
casados,2
casalos,2
casarme,2
casasse,2
caseiros,2
casmurro,2
casou,2
casta,2
castanha,2
castigalos,2
casuarinas,2
causado,2
causas,2
cautella,2
cavallaria,2
cavallariça,2
cavalleiro,2
cavallinho,2
caçoada,2
ceará,2
ceia,2
central,2
ceremonia,2
chagas,2
chamado,2
chamame,2
chamava,2
chamavao,2
chame,2
chamo,2
chamouo,2
chapeo,2
chapéu,2
chegado,2
chegaria,2
chegariam,2
chegoulhe,2
chegára,2
cheira,2
chicote,2
chinez,2
chorado,2
chorando,2
christão,2
chumbo,2
cidades,2
cigarro,2
circulando,2
circulou,2
circumstancias,2
ciume,2
cliv,2
coberta,2
cobra,2
cobres,2
cobriria,2
coches,2
coincidencia,2
colhidas,2
collectores,2
collegas,2
columna,2
comendo,2
começaram,2
começo,2
commerciantes,2
communicação,2
companheiro,2
companheiros,2
companhia,2
comparando,2
compareceu,2
compensação,2
complemento,2
compraria,2
comprehender,2
comprehendo,2
comprimentalo,2
comprimento,2
comprimentos,2
compõem,2
comtigo,2
concertar,2
conclue,2
concordando,2
conduzila,2
confessa,2
confessalo,2
confessar,2
confessarme,2
confiar,2
confiava,2
confidencia,2
confidente,2
confio,2
confirmação,2
conforme,2
confusa,2
confuso,2
conhecera,2
conheciam,2
conhecida,2
conhecido,2
conjecturas,2
conjugaes,2
conselheiro,2
conservadores,2
conservar,2
conservação,2
considerando,2
considerava,2
consideravase,2
considerações,2
consistia,2
consolações,2
constellação,2
consternado,2
consultando,2
contado,2
contados,2
contando,2
contaram,2
contaria,2
contarlhe,2
contelo,2
contentouse,2
conter,2
contradicção,2
contramarchas,2
contrarias,2
convem,2
conversamos,2
convicção,2
convidativos,2
copiosa,2
copos,2
corando,2
corda,2
cordial,2
cordialmente,2
cores,2
corpinho,2
correligionarios,2
correndo,2
correrlhe,2
correspondencia,2
corrigia,2
corrupta,2
cosinheiro,2
costuma,2
couro,2
coxeando,2
coçava,2
cravos,2
creados,2
credores,2
crentes,2
creoulos,2
crescente,2
crescia,2
crises,2
criticando,2
crystaes,2
crystal,2
cuidando,2
cuido,2
cuidára,2
cumprida,2
cumprimentalo,2
cumprir,2
cumpriu,2
cumulavam,2
curador,2
custava,2
córar,2
dagua,2
damasco,2
dará,2
declarar,2
defendelo,2
defunto,2
degraus,2
degráus,2
dei,2
deitada,2
deitado,2
deitarse,2
deitava,2
deitouse,2
deixara,2
deixaram,2
deixas,2
deixavase,2
deixem,2
deixo,2
delrei,2
demasia,2
demasiado,2
demittido,2
demonio,2
demonstrando,2
demorava,2
demorou,2
denuncia,2
depositario,2
der,2
derramado,2
desappareceu,2
desappontamento,2
desatinada,2
descança,2
descançando,2
descesse,2
desciam,2
descido,2
descobri,2
descobria,2
desconfiar,2
descripção,2
desculpar,2
desculpas,2
desculpeme,2
desejava,2
desembargador,2
desenvolver,2
desesperança,2
desespero,2
desfalque,2
desfazer,2
desfaziase,2
desfecho,2
desgosto,2
desgostos,2
desgraçado,2
desligando,2
deslumbrante,2
despediase,2
despedir,2
desprezo,2
desrespeito,2
desterrados,2
destruição,2
desvairado,2
desviou,2
detevea,2
devagarinho,2
devaneio,2
devem,2
deves,2
devias,2
devo,2
devolhe,2
devorava,2
dezembro,2
diamante,2
differentes,2
digno,2
diminuia,2
dinheiros,2
diploma,2
diplomas,2
dirigindose,2
dirsehia,2
dirá,2
discipulos,2
discussão,2
discutir,2
disparidade,2
dissimulada,2
dissimulava,2
distante,2
distinctamente,2
distracção,2
distribuição,2
ditas,2
dividendos,2
dividir,2
divulgar,2
dobrava,2
doces,2
doentios,2
dolorosa,2
dominar,2
domingos,2
donas,2
dores,2
dormindo,2
dormiu,2
dumas,2
duras,2
déste,2
dême,2
editorial,2
effeitos,2
egoismo,2
eia,2
eilo,2
elegancia,2
elegantes,2
elementos,2
elimina,2
elogiou,2
embarque,2
embrulho,2
emenda,2
emendando,2
emendar,2
emendaria,2
empallidecer,2
empallideceu,2
emphasis,2
emprego,2
emprezas,2
encantado,2
encarar,2
encarecimento,2
encheu,2
encobrir,2
encolhido,2
encontrado,2
encontrando,2
encontrou,2
energico,2
enfiado,2
enfiar,2
enforcar,2
enganado,2
enganar,2
engenho,2
engenhosa,2
enigmatica,2
enriquecer,2
ensinar,2
ente,2
entendera,2
entenderam,2
entendese,2
entendi,2
entranhas,2
entraria,2
entrega,2
entregoulha,2
entregue,2
entrevista,2
envergonhado,2
envolta,2
envolvido,2
enxugou,2
epiderme,2
episodios,2
equilibrio,2
erguendose,2
erguer,2
ergueramse,2
esbanjador,2
esbelta,2
escala,2
escapar,2
escolha,2
escondidas,2
escorregar,2
escrevaninha,2
escrevesse,2
escrevia,2
escriptor,2
escriptura,2
escrivão,2
esculptor,2
escutavao,2
escute,2
escutoua,2
esforço,2
esmolas,2
espaduas,2
especiaes,2
especialista,2
especies,2
esperado,2
esperasse,2
esperavam,2
espertar,2
espiga,2
espinhos,2
espiritos,2
esplendido,2
espremeu,2
esquadrão,2
esquecendo,2
esqueci,2
esquecidos,2
est,2
estabelecimento,2
estacou,2
estará,2
estendendolhe,2
esticar,2
estirouse,2
estragar,2
estragou,2
estrangular,2
estreiteza,2
estrepito,2
estrondo,2
estudava,2
estudo,2
eternidade,2
evidentemente,2
evocou,2
exacto,2
examinar,2
examinou,2
excepto,2
exclamava,2
exclamação,2
exclamações,2
exemplar,2
exhortações,2
exigencias,2
exigia,2
exigiu,2
exista,2
existencia,2
expansivos,2
expansões,2
expectador,2
explendida,2
explicando,2
explicará,2
explicações,2
explicoulhe,2
explicouse,2
explosão,2
expoz,2
exprimir,2
exprofessor,2
expulsos,2
externa,2
extranhos,2
extravagante,2
faca,2
faculdade,2
fadiga,2
fallam,2
fallavalhe,2
falleceu,2
fallencias,2
fallo,2
falloume,2
fallára,2
falo,2
faltalhe,2
faltaria,2
faltavam,2
familiar,2
familiares,2
famintas,2
faminto,2
famosa,2
farda,2
fardados,2
farejar,2
farejava,2
faro,2
farrapo,2
fazela,2
fazendose,2
fazerme,2
fazialhe,2
faziao,2
febre,2
febril,2
fechado,2
fecharem,2
fecharlhe,2
fechoua,2
fechára,2
feitio,2
feitiços,2
ferido,2
ficará,2
ficarão,2
ficára,2
fidalgo,2
fielding,2
filhas,2
final,2
fingiu,2
fio,2
fitar,2
fitava,2
fixa,2
fixar,2
fixo,2
fizeramse,2
folhagens,2
forca,2
forcejava,2
formava,2
foro,2
fortes,2
fracos,2
francos,2
franqueza,2
frança,2
frias,2
frieza,2
frivolos,2
frouxa,2
frouxo,2
fructinhas,2
fructo,2
fugido,2
fugisse,2
fumaças,2
futil,2
fórmas,2
fôra,2
galante,2
galantes,2
galerias,2
gallinhas,2
ganchos,2
ganho,2
ganidos,2
gargalhada,2
gasnate,2
gastou,2
gemeu,2
generosa,2
generoso,2
gentes,2
gestação,2
globo,2
gloriosa,2
goso,2
gostam,2
gostando,2
gostasse,2
governa,2
graciosamente,2
grandezas,2
gratificações,2
graves,2
gremio,2
gritei,2
grossas,2
grãosinho,2
guardavam,2
guardou,2
guias,2
gósta,2
habil,2
habito,2
habituados,2
habitual,2
havelo,2
havias,2
havido,2
hem,2
herculeo,2
heresia,2
hesitar,2
honestos,2
honra,2
honrado,2
horacio,2
horrivel,2
horror,2
hospedes,2
humanas,2
humilhação,2
humor,2
hymnos,2
hypotheses,2
iaas,2
idas,2
identica,2
ignorava,2
iguassú,2
illustre,2
imaginando,2
imaginas,2
imaginações,2
imagine,2
imaginei,2
impaciencia,2
impedir,2
imperiosa,2
importava,2
imprensa,2
impressionado,2
impressos,2
impulso,2
impunha,2
incerto,2
inclinada,2
incommodar,2
inconveniencia,2
inconveniente,2
incredulidade,2
incuria,2
indefectivel,2
indifferente,2
indifferentes,2
indigna,2
indiscreta,2
indispensavel,2
indole,2
inextricavel,2
inferior,2
inferioridade,2
infernal,2
inferno,2
infinitamente,2
infinito,2
ingenua,2
ingenuos,2
inglez,2
ingleza,2
ingrato,2
ingratos,2
inicio,2
injustiça,2
innocencia,2
inquieto,2
insistia,2
instancia,2
instantemente,2
instou,2
insupportavel,2
intactas,2
inteiro,2
interesses,2
interlocutor,2
interminavel,2
internuncio,2
interrogativo,2
interrogava,2
interrompela,2
interrompia,2
interrompida,2
intervallo,2
intervenção,2
intrigas,2
intruso,2
inverosimil,2
iremos,2
irmã,2
ironico,2
irritado,2
italianos,2
iv,2
jacta,2
jantares,2
jantou,2
jardineiro,2
jean,2
jen,2
jesus,2
joaquim,2
jogo,2
jordão,2
jupiter,2
juramento,2
juros,2
jurou,2
jury,2
ladeira,2
lamberlhe,2
lampião,2
largamente,2
lascivo,2
lastimava,2
latim,2
latir,2
laços,2
legislação,2
leia,2
leitora,2
lembrarse,2
lembro,2
lenda,2
lepidas,2
leques,2
lera,2
leua,2
leva,2
levado,2
levantavase,2
levante,2
levara,2
levaram,2
levaria,2
levariam,2
levouo,2
licção,2
lida,2
lido,2
ligando,2
ligava,2
ligou,2
lindo,2
liquidação,2
lisa,2
lithographias,2
lobão,2
locaes,2
londres,2
louça,2
luar,2
lucullo,2
luminosos,2
lustre,2
lustres,2
luvas,2
lxxxi,2
lêr,2
machinalmente,2
macula,2
magnificamente,2
maiores,2
mala,2
malas,2
maldade,2
maldito,2
mallogro,2
mamãe,2
mana,2
mandara,2
mandarim,2
mandava,2
mandei,2
mandolhe,2
mandára,2
mania,2
manso,2
mantendo,2
manuscriptos,2
marcado,2
marchas,2
maridos,2
marinha,2
marmore,2
mascara,2
mascarada,2
massa,2
matando,2
matasse,2
material,2
materias,2
matrimoniaes,2
matuto,2
maviosa,2
maxima,2
medrosa,2
medroso,2
meigos,2
meiguice,2
meios,2
melancholia,2
melancolica,2
melindroso,2
mesquinhos,2
mestra,2
metaphora,2
mettela,2
mettera,2
metteuo,2
metteuse,2
mettido,2
migalhas,2
milagre,2
milhões,2
militares,2
mimosa,2
minimo,2
mirava,2
miravam,2
mirou,2
missas,2
moedas,2
mofar,2
mofino,2
momentos,2
monsieur,2
monstro,2
monta,2
montava,2
moradores,2
moraes,2
morar,2
morava,2
morbida,2
mordia,2
morins,2
morrera,2
morreram,2
morreria,2
morta,2
mortas,2
mortificado,2
mostrouse,2
movia,2
muda,2
mulas,2
mundos,2
muro,2
musical,2
mysterioso,2
mães,2
namorada,2
narração,2
nascera,2
nascimento,2
naturalidade,2
navegar,2
navette,2
nação,2
nações,2
necessaria,2
necessario,2
necessidades,2
nefasto,2
negativa,2
nervos,2
nestas,2
neutro,2
ninguém,2
nobre,2
nomeado,2
nomear,2
nostalgia,2
noute,2
novatos,2
nullo,2
nupcial,2
nuvem,2
nús,2
obscuro,2
observava,2
observações,2
obstaculo,2
obter,2
occasiões,2
oculos,2
offereceulhe,2
olhada,2
olympo,2
olá,2
operação,2
opiniões,2
opposto,2
orchestra,2
ordenanças,2
ordenar,2
ordenações,2
organisar,2
orgulhoso,2
original,2
ossos,2
ousava,2
ousou,2
ouvida,2
ouvila,2
ouviram,2
ouvirme,2
ouçam,2
ouçame,2
ouço,2
padres,2
paes,2
pagam,2
pagamse,2
pai,2
painel,2
palavrinha,2
palestra,2
pallida,2
pallidez,2
palmas,2
pangloss,2
panno,2
pare,2
pareceme,2
parecendo,2
parecesse,2
parecialhe,2
parecido,2
parelha,2
parelhas,2
parentes,2
parlamento,2
particularidades,2
particularmente,2
partiu,2
pasmada,2
passada,2
passageiros,2
passagem,2
passara,2
passarada,2
passaros,2
passavalhe,2
passear,2
passoulhe,2
passámos,2
pastas,2
patricia,2
pausas,2
paços,2
pecurrucho,2
pedacinho,2
pede,2
pediam,2
pedidos,2
pedissem,2
pediume,2
pedras,2
pegando,2
peitoril,2
pelle,2
pendentes,2
pender,2
pendiam,2
pennas,2
pensado,2
pensara,2
pense,2
penseroso,2
pequenino,2
pequenos,2
percebido,2
percorreu,2
percorria,2
perda,2
perdelo,2
perdendo,2
perderamse,2
perdesse,2
perdidos,2
perdoa,2
perdoado,2
perfeita,2
perfeito,2
perguntando,2
perguntandolhe,2
perguntar,2
perguntarlhe,2
permeio,2
permittia,2
permitto,2
perpetuo,2
personagem,2
pessoal,2
peça,2
peço,2
pharoux,2
photographia,2
pia,2
picou,2
piedosa,2
poderoso,2
poderá,2
poemas,2
poetico,2
polidas,2
polkar,2
polkas,2
polkava,2
polonius,2
pontapé,2
porquê,2
portugal,2
possível,2
postas,2
postscriptum,2
pouf,2
pouso,2
povo,2
praias,2
pratos,2
praxes,2
precaução,2
precipitou,2
precisamos,2
precisando,2
precisasse,2
preencher,2
preferiam,2
prendeu,2
preoccupações,2
presas,2
preso,2
pressas,2
prestou,2
preta,2
pretos,2
probabilidade,2
procura,2
procurala,2
procurar,2
procurasse,2
prodigo,2
proferir,2
profundamente,2
profundas,2
progresso,2
progressos,2
promette,2
prometteram,2
promettolhe,2
proponho,2
propor,2
propunha,2
prospero,2
protestos,2
provada,2
provas,2
provincial,2
provincias,2
proxima,2
publicação,2
publicos,2
pude,2
pudor,2
pular,2
pulga,2
pulsos,2
punição,2
puros,2
puxando,2
puxou,2
pão,2
põe,2
põem,2
quadro,2
quantas,2
quantos,2
quarentona,2
quebrava,2
quedouse,2
queira,2
quente,2
quereria,2
quietação,2
quietos,2
quizera,2
ramo,2
rapapés,2
rapazinho,2
raras,2
rastos,2
rato,2
readquiriu,2
recatado,2
recebe,2
recebelos,2
recebendo,2
recebi,2
recebido,2
recemchegado,2
recife,2
reclinada,2
reclinouse,2
recolhe,2
recolhendo,2
recolheuse,2
recompoz,2
reconstrucção,2
reconstruiu,2
recordar,2
recordava,2
recordação,2
recreio,2
rectificava,2
recuar,2
recurso,2
recusava,2
regimen,2
regra,2
regressava,2
regularidade,2
regularmente,2
reis,2
rejeitar,2
relampejou,2
relatorios,2
relembrando,2
relevo,2
religião,2
remedios,2
remos,2
rende,2
reparar,2
repare,2
reparo,2
repartição,2
repelle,2
repellida,2
repentina,2
repetisse,2
repetição,2
repito,2
repousar,2
representava,2
repugnancia,2
requebros,2
requestára,2
resistir,2
resolver,2
respiração,2
responda,2
respondendo,2
respondeulhe,2
restava,2
restituia,2
restituida,2
restituilo,2
restituir,2
retalho,2
retalhos,2
retela,2
retelo,2
reteveo,2
reuniões,2
riase,2
ribeiro,2
rigor,2
rirse,2
risco,2
risos,2
robusta,2
roceiros,2
roda,2
rodas,2
rol,2
romances,2
rombos,2
rosario,2
rosnou,2
roubo,2
ruina,2
ruins,2
rumores,2
rutilante,2
rápido,2
régia,2
réos,2
sabedor,2
saberia,2
sabida,2
saboreou,2
sacco,2
sacudindo,2
sacudir,2
saem,2
sahido,2
sahimos,2
sahindo,2
saiam,2
saiba,2
saltando,2
saltar,2
saltavam,2
saltos,2
salvara,2
santas,2
sapato,2
saquarema,2
saques,2
saudava,2
saudou,2
sceptico,2
sede,2
seguia,2
seguiram,2
seguiu,2
seguiuse,2
segura,2
sejaum,2
senado,2
sentadas,2
sentandose,2
sentença,2
sentindo,2
sentira,2
separarse,2
serem,2
seriedade,2
serpente,2
serve,2
serviçaes,2
setembro,2
setim,2
setimo,2
severa,2
severas,2
sexo,2
shakespeare,2
signaes,2
sincera,2
sincero,2
sinete,2
singularmente,2
sinto,2
sintome,2
siquer,2
situações,2
sião,2
soavam,2
sob,2
sobrecarta,2
sobrescripto,2
sobreveiu,2
sobrinha,2
soffreava,2
soffrer,2
soiças,2
solferino,2
solitario,2
soltas,2
solteirona,2
soluços,2
sombrinha,2
somma,2
sonata,2
sorriam,2
souza,2
suberba,2
subia,2
subiam,2
subida,2
subira,2
subito,2
sublimes,2
subscripto,2
subscripção,2
successo,2
summario,2
superfluas,2
superiores,2
superioridade,2
supponhamos,2
supportaveis,2
supposto,2
suppressão,2
suppria,2
suppunha,2
suppõe,2
surdo,2
suspiros,2
suster,2
symbolo,2
sósinho,2
tabellião,2
taboletas,2
tapoulhe,2
tarefa,2
teimosa,2
temme,2
temor,2
tendia,2
tentativas,2
tento,2
tentára,2
terias,2
termo,2
ternosha,2
terras,2
territorio,2
teso,2
thema,2
theresa,2
timidez,2
timido,2
tinhalhe,2
titulares,2
toalha,2
toca,2
todavia,2
toma,2
tomam,2
tomasse,2
tontos,2
tornando,2
tornaram,2
tornaramse,2
tornavam,2
tortas,2
torto,2
tostões,2
totalmente,2
trabalha,2
tradicção,2
traidores,2
trajado,2
transpor,2
transtorno,2
traria,2
tratalo,2
tratavase,2
trazerlhe,2
trechos,2
trechosinho,2
tremulo,2
trepando,2
trepava,2
treze,2
trillos,2
triviaes,2
trivialidade,2
trocar,2
trocavam,2
trouxa,2
trouxelhe,2
tulherias,2
tumulto,2
turba,2
turbilhão,2
typographico,2
uhm,2
urgente,2
usava,2
vadios,2
vagarosamente,2
vagos,2
valente,2
valentes,2
valer,2
valerá,2
valeu,2
valor,2
valsista,2
vapor,2
variedade,2
vaso,2
vede,2
vela,2
velar,2
vencer,2
vencido,2
veneração,2
veneza,2
ventarola,2
venturas,2
verdadeiros,2
verei,2
verem,2
vergonhoso,2
verificou,2
verlhe,2
verme,2
vesperas,2
vestidas,2
vestir,2
vestiuse,2
vexada,2
vexar,2
vexava,2
viamse,2
viceversa,2
vicio,2
vii,2
vingança,2
vinhamos,2
virei,2
virtudes,2
visitala,2
visitalo,2
vistosa,2
viuos,2
vivas,2
vivos,2
vocabulario,2
voce,2
voltarei,2
voltaria,2
voltavam,2
voltemos,2
volume,2
vossos,2
váse,2
vã,2
vêrse,2
vêse,2
wilkinson,2
xlix,2
xvi,2
xxxviii,2
zangar,2
zangasse,2
zangão,2
zás,2
áquelle,2
aa,1
abafada,1
abafando,1
abafou,1
abaixar,1
abaixei,1
abaixoellas,1
abala,1
abalou,1
abana,1
abanando,1
abanarse,1
abancarme,1
abandonala,1
abandonava,1
abandonou,1
abanquese,1
abas,1
abastado,1
abatimento,1
abdicação,1
abençoada,1
abençoalo,1
abençoar,1
abençoe,1
abençoou,1
abertos,1
abocanhassem,1
aborrecelo,1
aborrecendo,1
aborrecer,1
aborrecerse,1
aborrecidamente,1
aborrecivel,1
abotoado,1
abotoados,1
abotoalo,1
abotoaram,1
abotoarfoi,1
abrantes,1
abraçar,1
abraçoua,1
abre,1
abriam,1
abrigo,1
abril,1
abrindolhe,1
abrira,1
abriramlhe,1
abrirlhes,1
abrirse,1
abrissem,1
abriuo,1
absolutamente,1
absoluto,1
absolvia,1
absorta,1
absorto,1
absorvia,1
absorvido,1
abstracta,1
abundancia,1
abusar,1
abuso,1
acabadas,1
acabados,1
acabam,1
acabára,1
acalcanhada,1
acanhadamente,1
acanho,1
acaricialo,1
acariciando,1
acarinhavaa,1
acasocontentandose,1
acautellem,1
accedeu,1
acceita,1
acceitala,1
acceitalo,1
acceitando,1
acceitaram,1
acceitaria,1
acceitava,1
acceite,1
acceitos,1
accenda,1
accendendo,1
accentualos,1
accentuar,1
accentuaram,1
accentuou,1
accesa,1
accesso,1
accessos,1
accommoda,1
accommodado,1
accommodando,1
accommodou,1
accommodára,1
accompanhalo,1
accordalo,1
accordao,1
accordar,1
accordasse,1
accrescentadosconfusão,1
accrescentando,1
accrescentar,1
accrescento,1
accrescimo,1
accudialhe,1
accudiramlhe,1
accumulava,1
accusava,1
accôrdo,1
aceita,1
aceitando,1
aceitar,1
aceitassem,1
aceitoua,1
acenava,1
acendia,1
acerbo,1
acerca,1
acerto,1
acertos,1
achala,1
achalahia,1
achalos,1
achando,1
achandovoltou,1
achaques,1
acharalhe,1
acharao,1
achares,1
achariam,1
acharlhe,1
achará,1
acharão,1
achase,1
achavaa,1
achavao,1
acheia,1
acheilhe,1
acheime,1
acheis,1
achilles,1
achouos,1
acinte,1
acintosa,1
acolhia,1
acommodaram,1
acompanhada,1
acompanham,1
acompanhandoo,1
acompanharia,1
acompanharme,1
acompanhasse,1
acompanhasses,1
acompanhavaa,1
